NAICS,Lat,Long,Emps
5413,39.712061,-105.14017,8
5613,39.711336,-104.81921,48
3391,39.712063,-105.14271,48
4251,39.696363,-104.82565,1
5223,39.668638,-104.86307,1
5413,39.642437,-105.02349,1
4251,39.711063,-105.01759,7
5413,39.723041,-105.02192,23
5617,39.803637,-105.05471,13
4453,39.751245,-105.00033,5
4481,39.734752,-105.15931,8
4481,39.734752,-105.15931,10
4481,39.856637,-105.0566,11
4481,39.710963,-104.82293,12
5239,39.746256,-104.99145,8
5311,39.709714,-105.07708,2
3119,39.704137,-105.00174,69
7222,39.876458,-104.98392,20
7222,39.884863,-105.02172,27
7222,39.884663,-104.9441,37
7222,39.868904,-105.05348,17
7222,39.881206,-104.97798,24
7222,39.885437,-104.99489,40
7222,39.85625,-105.06047,39
5511,39.897925,-105.07402,40
7222,39.863258,-105.02482,41
7222,39.854337,-104.97772,46
7222,39.830937,-105.02472,35
7222,39.815902,-105.08112,32
7222,39.79225,-105.08121,34
5611,39.730264,-104.98248,13
5312,39.683529,-105.02518,2
2361,39.731937,-105.15006,1
2361,39.783463,-105.1578,21
4251,39.708316,-104.92368,6
7112,39.772566,-104.92682,29
4532,39.743804,-104.99075,5
4532,39.6884,-104.94032,7
2381,39.789566,-105.14582,1
5223,39.604215,-104.90382,63
5614,39.700721,-104.94093,1
6117,39.739241,-104.97167,14
5413,39.61175,-104.86808,1
5411,39.7521,-104.99612,6
4511,39.637203,-104.82918,3
8121,39.63258,-104.88512,1
5415,39.678263,-104.91862,24
4481,39.653237,-104.89916,3
7221,39.696783,-104.96152,72
8139,39.729862,-105.10942,13
5412,39.632675,-104.89649,3
5411,39.899073,-104.99642,1
7221,39.626528,-104.88502,26
5511,39.712508,-104.9479,13
2383,39.746363,-104.80815,6
6211,39.671163,-104.97829,5
6221,39.61432,-104.89365,760
5416,39.684468,-104.94282,6
3231,39.841563,-105.08976,19
4451,39.686263,-104.8183,10
6244,39.732147,-105.05542,16
6244,39.851287,-105.03966,5
5511,39.683263,-105.05302,3
2383,39.68368,-105.12757,4
5242,39.607517,-104.89961,1
4237,39.764952,-104.8314,60
7221,39.708273,-104.98742,14
5222,39.865059,-105.03943,1
2382,39.779077,-105.05228,4
3399,39.679262,-104.89342,1
2389,39.798449,-105.07028,20
4251,39.800139,-104.98262,13
5241,39.769537,-105.06381,3
7211,39.673872,-104.83161,89
2382,39.642437,-105.02204,3
5415,39.721807,-104.95442,1
8111,39.646215,-104.99958,1
5242,39.614949,-104.98828,1
8111,39.754255,-105.14258,11
4411,39.884863,-105.01753,37
5413,39.742105,-104.98212,32
4422,39.711237,-105.07546,1
5312,39.682621,-104.93748,16
5416,39.875555,-105.07861,3
8122,39.745533,-105.08158,1
2382,39.615137,-104.98676,3
8134,39.844588,-104.89952,4
7221,39.65535,-104.89907,6
4531,39.653436,-105.031,8
4531,39.624264,-104.98772,10
4251,39.785307,-105.13532,6
2361,39.773934,-105.00622,1
5322,39.769447,-105.00318,6
5322,39.694017,-104.86572,7
5511,39.719993,-104.95682,5
5322,39.732763,-105.05302,9
5322,39.643708,-104.98798,6
5322,39.850359,-105.00618,10
5322,39.740337,-104.80876,7
5322,39.681285,-105.02518,7
5322,39.739963,-104.87207,9
7222,39.77148,-105.02548,3
4236,39.657779,-104.89911,1
2383,39.663337,-104.86127,14
5613,39.713679,-104.94482,1
2382,39.677369,-105.06573,1
6244,39.704037,-104.82522,29
5222,39.665444,-104.95922,8
5313,39.752891,-104.99587,17
8111,39.733337,-105.02528,1
5419,39.801117,-105.13852,18
5311,39.746436,-104.99419,2
6244,39.640907,-104.98668,5
7221,39.889839,-104.99338,7
3371,39.721937,-105.18004,3
2361,39.609963,-104.98259,2
7221,39.633514,-105.10952,3
4236,39.727637,-105.01286,6
5221,39.74413,-104.98871,6
7222,39.884877,-105.02483,23
7222,39.82803,-105.00638,20
7222,39.710963,-104.9975,18
7222,39.884963,-104.97835,21
5511,39.71202,-105.14519,2
4931,39.858313,-104.88216,1
4885,39.794363,-104.86519,26
5614,39.800496,-105.08278,4
5312,39.710017,-104.94503,1
5412,39.845503,-105.07169,2
8141,39.638237,-104.91443,1
7121,39.757928,-104.90251,6
5324,39.794836,-104.93188,5
5617,39.662625,-104.86235,1
5413,39.745249,-105.14258,2
5613,39.675729,-104.9022,232
5629,39.720063,-105.01922,154
4244,39.858313,-104.88216,13
5312,39.609363,-104.90286,1
6241,39.698537,-104.90939,147
6111,39.731288,-104.99847,17
8139,39.713706,-104.95139,3
5613,39.650564,-104.98282,47
7221,39.735355,-105.18397,7
8123,39.859234,-104.97813,25
4411,39.700448,-104.86582,36
6211,39.609737,-104.9865,11
5415,39.752457,-104.99948,25
4233,39.722958,-105.01842,17
5614,39.745725,-104.98775,141
2372,39.767837,-105.04684,4
5313,39.613437,-105.00934,2
4422,39.717928,-104.95208,32
8114,39.655641,-105.12345,5
4244,39.783937,-105.00058,21
3121,39.723589,-105.00038,31
5311,39.746337,-104.98342,1
5242,39.676889,-104.89974,3
3345,39.639531,-104.80276,2
5614,39.674663,-104.84182,8
4231,39.783663,-104.90986,5
2361,39.686984,-104.89616,2
2389,39.756317,-104.98328,4
2382,39.692962,-104.99782,6
5617,39.847323,-105.00243,2
6233,39.726355,-105.10002,21
6233,39.711137,-105.09112,144
4931,39.760747,-104.98273,21
6233,39.767071,-104.81018,62
6241,39.704023,-104.9339,133
6233,39.870463,-104.97909,73
6233,39.730263,-104.98472,103
5413,39.674951,-104.91864,1
8121,39.681963,-105.12281,11
8121,39.838063,-105.08188,15
2381,39.702379,-104.8511,7
7222,39.711237,-105.07469,8
2382,39.688037,-105.07953,2
5223,39.624305,-104.89741,1
5231,39.615463,-104.89896,10
2382,39.850037,-105.03547,2
6212,39.75163,-104.99285,7
5419,39.771504,-105.04418,3
5122,39.625562,-104.817,9
5413,39.682237,-104.93701,4
2131,39.74413,-104.98871,62
5615,39.6904,-105.1448,1
4239,39.668816,-104.99611,4
4246,39.801763,-104.91705,11
6114,39.698626,-104.95402,1
3262,39.782555,-104.91078,1
8139,39.736346,-104.97162,1
8114,39.821937,-104.96726,1
5311,39.647708,-105.02502,4
5619,39.783937,-105.07171,7
7222,39.734005,-105.00546,6
7221,39.71636,-104.98735,10
4453,39.740337,-104.80876,3
5312,39.860554,-105.08225,1
5223,39.715676,-105.13287,1
3273,39.735676,-105.00668,7
2382,39.764261,-105.04178,1
2382,39.837419,-105.11592,1
5617,39.857166,-105.04309,2
5322,39.812463,-105.13898,9
4471,39.694322,-105.05338,4
4234,39.765778,-104.81026,51
5411,39.745703,-104.99024,4
4482,39.710963,-104.82293,14
4482,39.717928,-104.95208,9
4482,39.734752,-105.15931,11
4482,39.609937,-105.09608,14
5222,39.746256,-104.99145,2
8111,39.734915,-105.0572,3
4539,39.682337,-105.0846,3
5416,39.743598,-104.9763,3
6241,39.698537,-104.9091,90
2361,39.795662,-105.19982,3
3323,39.789963,-104.86014,15
8141,39.720742,-104.92912,1
3326,39.798846,-105.06582,4
5416,39.745906,-104.99275,3
5111,39.668868,-104.86334,4
4251,39.643339,-104.91996,1
7139,39.703663,-104.94195,1
7221,39.710963,-105.07638,94
7221,39.749145,-104.99952,104
8111,39.803137,-105.07195,10
5312,39.723374,-104.98518,2
6241,39.851737,-105.04818,7
4238,39.790003,-105.12092,1
5223,39.620306,-104.89588,2
4239,39.825437,-104.98712,2
4483,39.609937,-105.09608,9
7221,39.749025,-104.99569,57
3346,39.703663,-105.079,40
5416,39.653237,-104.97921,21
8111,39.787952,-105.13772,3
4481,39.723364,-105.02528,11
7222,39.76404,-104.84728,3
4431,39.696363,-104.80661,1
4539,39.654209,-104.98788,3
4531,39.725463,-104.98342,7
5411,39.745404,-104.99035,16
8113,39.770454,-105.04382,2
4251,39.666812,-104.91597,6
6213,39.675933,-104.83226,1
6213,39.769437,-105.08422,14
4539,39.776682,-105.05156,7
2382,39.887098,-104.96268,23
4251,39.636162,-104.89912,15
5311,39.754563,-105.10849,11
4234,39.684602,-104.93712,1
4431,39.679363,-104.85063,1
5412,39.749099,-104.99215,4
5239,39.620621,-104.89276,18
2381,39.69114,-104.8217,3
6241,39.679257,-104.90838,76
4889,39.798473,-104.93851,12
7224,39.739516,-104.86212,4
5231,39.743731,-104.98818,13
5418,39.750879,-104.99898,5
5412,39.842252,-105.08572,8
5411,39.685563,-104.94221,2
3149,39.715214,-105.02482,2
5411,39.682621,-104.93748,2
5221,39.618727,-104.81115,5
5221,39.652548,-104.98318,5
5221,39.711237,-105.07546,5
5221,39.708656,-104.87574,6
5221,39.890663,-104.9934,8
5221,39.682437,-105.08093,6
5221,39.667463,-104.91338,5
5221,39.744612,-104.98889,8
5221,39.719993,-104.95682,11
5614,39.788616,-105.05348,6
4511,39.717928,-104.95208,12
4453,39.700063,-104.82782,3
2389,39.652296,-104.98622,2
7221,39.748235,-104.99844,13
4238,39.767997,-104.81826,8
3339,39.812649,-105.16796,297
5242,39.815352,-105.08112,1
5313,39.720663,-105.19263,1
2131,39.742828,-104.98758,64
6233,39.837435,-105.08589,20
6231,39.696737,-104.85712,73
8111,39.741437,-105.0732,1
8139,39.613437,-105.01048,1
4238,39.680163,-104.98982,2
6115,39.877881,-104.98398,7
5241,39.721353,-105.07662,1
2389,39.708937,-105.15075,9
7222,39.849137,-105.00422,9
7222,39.884357,-104.94002,11
7222,39.853469,-104.97767,8
5312,39.745902,-104.99349,2
1152,39.852241,-105.04678,1
5413,39.704044,-105.13778,7
2382,39.673892,-105.09402,5
5415,39.74832,-104.99365,1
5313,39.860692,-105.01831,10
7222,39.740258,-104.96952,2
5416,39.744444,-104.98508,5
4884,39.749437,-104.87778,61
5418,39.790963,-105.07331,3
3399,39.720938,-105.1943,6
2382,39.764204,-105.07342,1
4533,39.679533,-105.05339,72
4533,39.831236,-104.91045,67
4841,39.868,-104.8816,69
5418,39.612405,-104.89722,1
5616,39.675643,-104.90908,5
5223,39.661635,-104.85675,30
5615,39.675563,-104.92897,1
2362,39.674663,-104.93942,1
4233,39.768215,-104.84829,41
7115,39.758637,-105.0261,1
4237,39.830163,-105.1303,3
5617,39.833765,-105.06475,2
5242,39.777963,-105.11158,4
5413,39.751683,-105.08832,1
6211,39.639263,-105.08142,18
8121,39.704044,-105.13778,1
5417,39.718863,-105.19672,18
2382,39.695663,-105.00138,4
8111,39.778237,-105.10338,2
5313,39.666862,-104.84632,2
4248,39.760573,-105.03716,2
5412,39.745001,-104.98758,22
2389,39.788409,-105.01102,9
4234,39.735376,-105.15282,2
5311,39.768595,-105.11918,1
3271,39.7849,-105.0876,4
4885,39.678863,-105.11301,2
8121,39.756831,-105.03211,1
5415,39.734617,-104.98508,8
5413,39.775917,-105.10978,1
5617,39.782495,-105.04258,3
2361,39.7341,-104.9168,7
5419,39.729555,-105.07868,1
8111,39.791237,-104.92018,3
2383,39.739377,-105.05892,2
4238,39.786617,-104.99372,6
2383,39.894476,-105.04512,1
5416,39.718674,-104.92598,1
5416,39.855074,-105.10644,1
5419,39.704114,-105.13771,6
8111,39.626793,-104.98902,1
5614,39.677973,-104.92538,1
5411,39.698263,-104.96135,1
4512,39.717867,-104.95742,30
2389,39.737947,-105.07678,2
8111,39.790797,-104.97692,3
4841,39.825137,-104.9402,1
6211,39.674663,-104.93211,1
2362,39.810926,-105.01782,2
8129,39.625888,-105.10502,6
5242,39.899073,-104.99642,1
4234,39.642437,-105.02336,8
6244,39.813891,-105.12832,5
4234,39.604215,-104.90382,1
8111,39.738937,-104.84826,2
6244,39.735609,-104.97852,5
8141,39.657408,-104.91772,1
3219,39.777972,-104.96692,27
5242,39.631339,-104.89799,3
5617,39.887086,-105.00006,1
4471,39.840826,-105.00582,4
3372,39.818456,-104.94058,3
5619,39.654446,-105.02962,3
2381,39.897877,-105.07118,1
5614,39.682237,-104.93701,2
5617,39.820663,-105.05552,4
3399,39.773596,-104.99347,25
7221,39.718646,-104.94998,49
8111,39.657225,-105.00027,1
6211,39.721137,-104.95199,12
7222,39.682086,-105.02518,71
2361,39.792837,-105.13772,2
5415,39.748325,-104.9942,64
4251,39.802137,-104.98041,1
5419,39.6111,-104.8842,2
3169,39.716737,-104.99658,4
2383,39.729437,-105.02087,70
2381,39.624336,-105.01898,22
5416,39.621366,-105.18028,2
5416,39.738263,-104.96428,1
5411,39.710498,-104.94482,1
6212,39.636162,-104.89912,4
7224,39.841563,-105.0905,59
5239,39.741113,-104.98722,15
7224,39.797263,-105.06304,2
3399,39.667563,-105.01157,29
7221,39.725363,-104.80846,5
5419,39.710487,-105.02528,1
4251,39.673608,-105.14628,1
2362,39.729723,-105.12359,11
5415,39.619036,-105.17693,1
3371,39.783938,-105.08816,3
5414,39.722234,-104.97658,1
6212,39.754563,-105.11087,4
4251,39.657797,-105.07872,3
4841,39.76617,-104.81268,10
4539,39.679978,-104.95922,2
5413,39.635037,-104.97946,1
6212,39.691077,-104.80962,6
6212,39.623263,-105.11028,3
2382,39.674737,-105.06162,3
4541,39.700064,-104.93262,1
5311,39.709087,-104.98778,8
4251,39.763901,-105.14242,1
7211,39.740581,-104.97322,1
7139,39.671115,-104.94042,1
6213,39.690349,-104.86608,17
2361,39.6464,-105.0072,4
5416,39.717006,-105.13295,1
2389,39.78691,-105.13565,11
2371,39.784247,-104.92682,316
5111,39.768051,-105.10988,4
4539,39.719551,-104.95358,3
3399,39.734265,-105.17968,3
3116,39.784845,-104.97697,60
2382,39.766374,-104.84672,45
5412,39.654468,-104.98502,1
2382,39.694326,-105.00015,39
6243,39.72615,-104.98762,3
6211,39.670321,-104.97363,1
5416,39.67756,-105.14349,1
5617,39.662368,-104.85747,5
5411,39.689437,-104.93918,1
7221,39.655392,-105.08158,9
4251,39.73587,-104.99428,3
8111,39.791237,-104.92521,11
5611,39.652561,-104.98282,3
6211,39.671163,-104.97662,26
7115,39.629037,-104.93218,1
4881,39.790437,-104.85877,20
3149,39.819129,-104.97818,12
5419,39.845384,-105.08923,1
5241,39.623263,-105.11028,2
4541,39.685389,-104.93712,3
3399,39.765673,-104.97639,15
8121,39.819725,-105.05312,11
6211,39.742066,-105.09062,2
2361,39.656937,-105.02221,3
8121,39.768542,-104.90232,11
5242,39.649269,-105.08168,1
8111,39.824552,-105.02806,6
8121,39.877463,-105.07002,15
8139,39.674563,-104.81104,2
5182,39.636001,-105.00782,4
2361,39.654637,-105.01012,2
5417,39.699276,-104.97902,8
5617,39.780894,-105.00152,22
5418,39.855628,-105.05445,5
5242,39.839012,-105.07926,2
5242,39.678263,-104.91862,2
6216,39.731308,-104.92948,4
2381,39.632563,-105.11183,14
2381,39.763427,-104.98057,25
5231,39.712007,-104.94943,7
5313,39.713885,-104.97082,1
2382,39.728437,-105.04142,7
3259,39.712062,-105.13677,62
6212,39.623863,-104.90772,9
3118,39.76617,-104.81268,21
5413,39.751721,-104.99737,21
2383,39.770711,-105.12972,1
3256,39.801646,-105.06712,6
5411,39.709028,-104.93358,1
8141,39.748038,-104.98355,1
4237,39.783663,-104.90986,2
6213,39.719553,-104.95958,2
5411,39.632635,-104.90009,18
4234,39.718245,-104.94758,1
5617,39.729195,-105.17616,336
7222,39.884951,-105.00366,5
5242,39.632837,-105.04752,5
6115,39.694478,-104.98732,12
3323,39.785845,-104.98488,1
8114,39.764363,-104.94826,4
5413,39.758308,-105.02136,10
5613,39.627237,-104.88335,2
4251,39.659785,-104.96898,1
5411,39.738135,-105.15764,1
8141,39.678863,-104.83163,1
5412,39.720918,-104.85172,3
6212,39.849137,-105.01074,10
5411,39.742641,-104.98592,2
2381,39.70724,-104.93358,7
5413,39.884863,-104.96286,4
2382,39.689078,-104.98852,10
6213,39.742601,-104.96702,1
5411,39.741134,-104.96365,7
4234,39.618073,-104.89647,28
4539,39.733137,-105.08098,5
5223,39.805737,-105.04995,2
4481,39.675299,-104.97792,1
4234,39.749454,-104.99568,6
4431,39.653163,-105.01948,4
4233,39.681963,-104.92012,110
4539,39.720863,-104.95313,9
5311,39.681557,-104.81018,2
7221,39.728162,-105.10993,51
4453,39.696894,-105.01124,2
5413,39.674255,-105.02522,3
5419,39.674937,-104.93886,6
3261,39.623036,-105.00779,1
7221,39.694338,-105.05302,3
2361,39.61906,-105.07095,1
7211,39.858872,-105.05304,19
2372,39.71229,-105.10282,1
4431,39.737234,-105.19137,5
5324,39.794517,-104.93142,21
5419,39.754302,-104.9893,1
5613,39.741801,-104.98722,16
6213,39.710963,-105.07338,12
7115,39.742548,-105.01388,5
2381,39.653541,-105.00889,12
5511,39.89424,-105.10327,353
5242,39.884957,-105.00358,1
5617,39.827511,-105.00288,2
5222,39.616518,-104.89566,18
6241,39.758939,-105.14232,8
4244,39.753965,-104.99621,4
2361,39.71637,-104.99658,1
2383,39.782672,-105.10158,1
7221,39.685252,-104.80962,4
5312,39.672477,-104.86861,1
4511,39.636931,-104.98808,3
2383,39.840387,-105.13264,1
6114,39.753912,-104.99466,1
8111,39.778237,-105.10338,3
4483,39.717928,-104.95208,29
5242,39.652963,-104.91171,8
4251,39.633337,-105.0052,5
4453,39.711237,-105.06546,3
4234,39.862571,-105.07297,1
5182,39.633424,-104.90059,5
5415,39.675037,-104.82478,40
5313,39.738671,-104.98342,9
4885,39.76933,-104.82217,4
7221,39.709406,-105.08178,66
5511,39.709406,-105.08178,2
7221,39.890208,-105.06814,68
2382,39.609737,-104.91053,3
8111,39.80184,-105.10048,3
5223,39.619828,-104.89118,1
4543,39.735037,-105.05984,1
4543,39.735037,-105.05984,8
6116,39.642824,-104.88482,17
4842,39.8847,-104.881,7
4411,39.740163,-105.05279,7
6213,39.676661,-105.02482,4
7222,39.78894,-105.02545,45
5223,39.649737,-104.88243,3
4851,39.812606,-104.9888,48
5419,39.741837,-104.97953,40
5412,39.819415,-105.05732,1
5416,39.738673,-104.96452,1
5511,39.623703,-104.89836,20
5418,39.756555,-104.98714,11
2389,39.723763,-105.07976,1
5311,39.741801,-104.98722,4
5311,39.742271,-104.98758,9
5311,39.743731,-104.98818,24
6213,39.677786,-104.90838,3
3231,39.719553,-104.95958,5
6211,39.7449,-104.96582,5
8131,39.672863,-104.96122,10
5181,39.752891,-104.99587,5
5614,39.727872,-105.08948,2
2382,39.619263,-105.12765,3
6116,39.720863,-104.95202,11
5231,39.704828,-104.93348,1
5614,39.687637,-104.92403,1
5242,39.769437,-105.08416,4
7222,39.725463,-104.86682,3
4422,39.830762,-104.95876,2
5242,39.704279,-104.94042,1
5415,39.716737,-104.98768,2
2382,39.664187,-104.90087,1
8111,39.737669,-105.12822,4
8111,39.820439,-105.08122,5
5617,39.864633,-104.95246,2
6114,39.799842,-105.07575,17
5411,39.743437,-104.98345,12
5411,39.619828,-104.89118,1
4251,39.615137,-105.06186,1
8114,39.740137,-104.97826,1
5416,39.870042,-105.09839,1
7139,39.711237,-104.97309,7
8141,39.641207,-104.95493,1
5418,39.689437,-104.94281,11
5614,39.746104,-104.99125,3
2382,39.692771,-104.98022,4
5312,39.708677,-104.87567,2
7221,39.696363,-104.83552,3
5617,39.669117,-104.93178,7
5411,39.782167,-105.06232,1
5222,39.608062,-104.92602,6
5416,39.769191,-105.06069,3
7112,39.649269,-105.08168,4
5413,39.784068,-105.12675,9
8123,39.729756,-104.97423,3
5511,39.746302,-104.991,25
8121,39.613563,-105.0169,5
2381,39.707631,-105.03988,1
5311,39.738032,-104.80572,1
3323,39.817911,-104.96842,27
5418,39.75743,-104.99006,14
5614,39.762541,-105.01448,1
6111,39.656644,-105.08112,1
4251,39.712429,-105.13344,6
8123,39.617446,-105.12852,3
7224,39.750691,-104.98827,1
5415,39.809587,-105.19539,2
5313,39.739683,-105.13963,14
5313,39.739963,-104.91032,19
5312,39.610584,-105.05784,2
5416,39.743731,-104.98818,14
5312,39.719553,-104.94998,1
5416,39.66543,-104.89332,1
6213,39.668387,-104.92878,1
8139,39.886408,-104.99338,1
5414,39.732965,-104.99147,4
5411,39.653437,-104.9918,1
2382,39.758363,-105.05108,35
6233,39.667871,-104.91972,4
2361,39.681685,-104.85742,1
7224,39.783937,-105.05539,3
5416,39.705178,-104.96068,1
6211,39.709028,-104.93358,15
8141,39.62769,-104.91138,1
2381,39.724862,-105.17654,38
4244,39.664588,-104.97094,1
7224,39.748446,-105.00039,5
4482,39.734752,-105.15931,20
6213,39.74413,-104.98871,9
4251,39.795716,-104.84738,13
6212,39.677348,-104.81018,2
5222,39.678338,-104.92184,1
5415,39.607057,-104.97248,1
5241,39.749099,-104.99215,53
5416,39.704604,-104.93357,2
4441,39.705569,-104.98741,6
3399,39.777863,-104.91441,5
6241,39.734617,-104.99048,1
5411,39.740337,-105.11439,2
5241,39.616137,-104.89508,3
7222,39.812367,-105.1727,14
7222,39.712763,-104.82251,15
7222,39.767537,-104.90101,13
7222,39.652963,-104.87867,7
7222,39.734752,-105.15931,13
7222,39.734752,-105.15931,14
7222,39.619924,-105.01662,12
7222,39.706863,-105.08212,10
7222,39.87968,-105.09164,15
7222,39.748702,-104.99661,12
8141,39.75506,-105.12062,1
5313,39.631339,-104.89799,2
6116,39.698485,-105.14384,11
5242,39.6111,-104.8842,2
5242,39.682341,-105.07152,1
4421,39.719551,-104.95238,3
5242,39.682621,-104.93748,2
8141,39.671663,-105.06755,3
5121,39.655554,-105.00492,5
2111,39.603976,-104.93152,2
2382,39.871754,-105.00248,2
4452,39.711437,-105.03168,9
5411,39.741837,-104.97953,29
6233,39.861885,-105.08602,193
5242,39.802137,-105.08286,1
6212,39.698942,-104.94098,5
5415,39.7729,-105.0488,1
5221,39.741503,-104.98852,21
2211,39.749454,-104.99568,20
8129,39.77329,-105.01138,49
4241,39.788347,-104.86348,15
5415,39.73063,-104.99011,13
5182,39.848863,-104.97945,134
6231,39.758537,-105.01331,124
5239,39.743731,-104.98818,31
4241,39.600255,-104.94008,1
4841,39.788569,-105.03678,3
6216,39.854449,-105.04922,10
5313,39.742641,-104.98592,17
5412,39.647571,-104.92858,3
8111,39.7411,-104.8039,2
2371,39.683972,-105.08122,14
5416,39.720609,-104.95682,1
5413,39.672238,-105.09293,1
2382,39.824121,-104.97508,6
5416,39.672963,-104.81547,1
5413,39.620797,-105.14522,1
5415,39.670337,-104.93293,2
5416,39.731334,-104.98086,2
8111,39.750603,-104.87502,2
4251,39.784237,-104.99564,4
4242,39.646694,-105.08122,18
5511,39.746893,-104.99225,18
5416,39.623655,-104.88768,6
5413,39.747301,-104.98979,67
5416,39.65698,-104.94766,1
4242,39.607759,-104.88568,3
5414,39.608017,-105.01602,11
6211,39.746686,-104.9935,5
4238,39.785227,-104.91665,8
7211,39.60066,-104.88052,3
5311,39.730531,-104.98091,6
7221,39.69719,-105.08132,3
5411,39.661837,-104.84456,2
5411,39.753965,-104.99621,1
4249,39.787089,-104.90672,5
4471,39.747463,-105.06283,7
5413,39.650454,-104.88462,4
8141,39.658228,-104.83288,1
5617,39.684037,-104.90772,2
5616,39.742641,-104.98592,2
4238,39.674669,-104.99838,7
5239,39.601271,-104.89009,9
4461,39.630788,-104.91154,4
4234,39.692694,-104.98768,2
8141,39.73018,-104.92435,1
7223,39.762137,-105.0226,2
5411,39.712007,-104.94943,1
4532,39.744796,-104.9913,7
5415,39.832737,-105.12906,6
7221,39.883088,-104.97798,9
7222,39.676552,-104.90312,17
5411,39.746256,-104.99145,3
4234,39.7752,-105.1021,6
5313,39.669111,-104.85839,1
4441,39.653237,-104.91358,5
7224,39.739863,-104.98089,13
4411,39.803563,-105.06748,6
6233,39.770294,-105.09297,7
4241,39.763052,-104.85042,3
5181,39.747321,-104.98128,3
7111,39.828937,-105.12874,1
5617,39.835956,-104.99809,3
4232,39.685167,-105.14561,1
5311,39.682137,-104.86409,4
5311,39.654437,-104.87417,10
5311,39.75785,-104.98897,7
5311,39.687113,-104.86531,5
5311,39.704604,-104.93357,8
5311,39.618163,-105.0871,8
5311,39.865337,-105.04722,10
5311,39.659914,-105.11782,9
5311,39.638473,-104.89109,9
5311,39.668584,-104.89159,6
5311,39.614558,-105.09814,7
2383,39.609563,-105.09772,2
4841,39.801978,-104.9276,11
8111,39.728294,-105.08178,3
5242,39.813199,-105.08158,1
6216,39.732463,-105.09606,3
5413,39.613062,-105.01278,6
4483,39.746436,-104.99419,1
5419,39.711999,-105.13292,4
5412,39.650564,-105.08112,3
5411,39.750352,-104.99227,1
7113,39.678537,-104.87127,1
5413,39.774907,-105.19447,2
3231,39.812937,-105.01882,74
3231,39.781863,-105.00023,58
2382,39.832837,-104.97438,37
4234,39.713826,-104.94638,3
5416,39.606178,-104.85647,1
2383,39.694415,-104.92078,5
8141,39.632377,-104.96892,1
5414,39.642533,-105.02502,3
5312,39.748325,-104.9942,13
5312,39.660837,-104.85525,2
4431,39.736232,-105.1546,143
5511,39.767307,-104.81551,97
4431,39.685563,-104.93922,141
4431,39.618854,-105.09082,164
4431,39.696937,-104.82671,158
4431,39.866925,-105.05348,176
5241,39.60665,-104.88812,518
2382,39.694663,-104.97562,1
5415,39.684998,-104.94198,8
5617,39.678803,-105.1122,1
6114,39.756392,-105.01928,25
5311,39.7455,-104.99198,2
6115,39.698109,-104.86102,5
5414,39.832156,-105.12743,2
4251,39.818528,-105.15527,1
2382,39.6464,-105.0072,1
5414,39.655165,-104.89464,1
2382,39.677207,-104.97008,2
4539,39.672341,-104.89449,8
7115,39.709823,-104.97792,2
4453,39.655586,-105.02492,2
5242,39.612667,-105.0187,7
5418,39.762137,-105.01835,2
2382,39.606611,-105.02188,12
5412,39.614857,-104.90373,1
5415,39.703,-105.08178,7
4233,39.779463,-104.84548,21
5416,39.678263,-104.91862,3
4921,39.769446,-104.8167,5
5415,39.731183,-104.93466,1
4533,39.884863,-104.97272,13
5417,39.624063,-105.11211,2
5312,39.607718,-104.91677,1
6211,39.691063,-104.83092,17
5239,39.619828,-104.89118,6
3371,39.771173,-104.9206,12
4531,39.727356,-104.84702,3
4452,39.69055,-105.02518,31
7221,39.661635,-104.85675,27
7211,39.732137,-104.98342,35
7211,39.721785,-105.13199,132
5312,39.737551,-105.17838,3
8121,39.697123,-104.86342,1
5242,39.839881,-105.06818,1
7222,39.747494,-104.9948,21
7222,39.609937,-105.09608,19
7222,39.653737,-105.00545,11
7222,39.737608,-104.98342,9
7222,39.736294,-105.15798,19
7222,39.62651,-104.88502,13
7222,39.678363,-104.96742,11
2381,39.688693,-105.03668,2
3323,39.775339,-104.91272,17
4251,39.723933,-105.00538,30
5416,39.711931,-104.97322,2
7224,39.73644,-104.98092,18
5415,39.70724,-104.93358,7
6211,39.746237,-104.96821,10
5413,39.704509,-105.13832,8
4841,39.832059,-105.11143,3
3118,39.769475,-105.0284,4
5415,39.606202,-104.90438,7
6213,39.710963,-105.07635,11
5312,39.672477,-104.86861,1
5242,39.601271,-104.89009,2
4841,39.778763,-104.94234,2
4237,39.816648,-105.15822,13
5324,39.77568,-105.13708,2
6114,39.682341,-105.07152,1
4533,39.734853,-104.92708,3
5313,39.839012,-105.07926,1
5223,39.618545,-104.90332,1
8141,39.710963,-104.96032,1
4246,39.685389,-104.93712,1
7221,39.710963,-104.82849,25
3327,39.82572,-105.03738,1
4512,39.856637,-105.05633,8
4512,39.609937,-105.09608,6
4512,39.710963,-104.82293,7
4239,39.76717,-105.07575,1
8114,39.750763,-105.14098,1
4248,39.722876,-105.01878,45
1114,39.835259,-105.14712,6
4251,39.796659,-104.97812,3
5112,39.860257,-104.98298,3
5411,39.748325,-104.9942,7
7223,39.662972,-104.99448,43
7139,39.642063,-105.00969,94
7222,39.689892,-104.98022,12
2389,39.765058,-104.94888,1
5617,39.70045,-104.8595,3
8141,39.721979,-104.92795,1
5416,39.632615,-104.95252,1
6211,39.690894,-104.83128,1
5411,39.744444,-104.98508,11
8141,39.82988,-105.17163,1
7221,39.668572,-104.98772,35
